뉴스제목,주가변동
변동성 보이는 美 10년물 국채 금리…Fed 행보에 시선 쏠려,0
美경제지표 호조에 강달러…1190원대 상승 시도,0
국내 주식형펀드 2거래일간 3048억원 순유출,0
뉴욕증시 혼조·나스닥 0.44%↑마감…내일부터 영하권 추위,0
국채금리 뒷걸음에 나스닥 전진…엔비디아 2.92% ↑,0
10년 물 국채수익률 숨고르기에 나스닥 0.44%↑,0
장 초반 일제히 상승세…英 0.08%↑,0
금리 악재… 기관·외국인 매도에 코스피 2980 마감,0
'빅테크 때리기'에 주춤한 中증시,0
"美긴축 우려+국내증시 하락…환율, 한달여만에 1190원 상승",0
"코스피, 기준금리 인상에 2980대까지 밀려",0
'기관·외인 팔자'에 코스피 3일째 하락 2980선 마감,0
외인 팔자에 하루 만에 하락…1015선,0
반발 매수세에 뛴 日 증시…닛케이 0.68%↑,0
"코스피, 외국인·기관 순매도에 2,980선 하락...삼전·SK하닉도 약세",0
변동성 보이는 美 10년물 국채 금리…Fed 행보에 시선 쏠려,0
美경제지표 호조에 강달러…1190원대 상승 시도,0
국내 주식형펀드 2거래일간 3048억원 순유출,0
뉴욕증시 혼조·나스닥 0.44%↑마감…내일부터 영하권 추위,0
국채금리 뒷걸음에 나스닥 전진…엔비디아 2.92% ↑,0
10년 물 국채수익률 숨고르기에 나스닥 0.44%↑,0
'신종 변이' 출현에 일제히 하락세…유로스톡스 4.15%↓,0
코스피 1.47% 급락… 코로나 팬데믹 공포에 한국 증시 비명,0
'누' 변이에 긴장… 日·홍콩 증시 2%대 급락,0
"코스피, 변이 출현 공포에 1.5%↓ 2930선 밀려",0
"코스피, 코로나 재확산에 2930선 급락",0
"증시 1%대 하락+위안화 약세…환율, 2거래일 연속 1190원대",0
개인 '팔자'에 약세…'1000선 턱걸이',0
'누 변이'는 다르다…日닛케이 2% 넘게 급락,0
"코스피, 기관 매도세에 2,960선까지 후퇴···0.5% ↓",0
"유로화에 밀린 달러…환율, 1190원대 초반 등락 전망",0
"""美증시 휴장 속 유럽증시 일제히 반등...韓증시도 긍정적""",0
국내 주식형펀드 3거래일간 3048억원 순유출,0
"오늘 확진자 4000명대 예상…정부, 방역대책 결론 못 내려",0
'신종 변이' 출현에 일제히 하락세…유로스톡스 4.15%↓,0
코스피 1.47% 급락… 코로나 팬데믹 공포에 한국 증시 비명,0
'누' 변이에 긴장… 日·홍콩 증시 2%대 급락,0
"코스피, 변이 출현 공포에 1.5%↓ 2930선 밀려",0
"코스피, 코로나 재확산에 2930선 급락",0
"증시 1%대 하락+위안화 약세…환율, 2거래일 연속 1190원대",0
개인 '팔자'에 약세…'1000선 턱걸이',0
'누 변이'는 다르다…日닛케이 2% 넘게 급락,0
"코스피, 기관 매도세에 2,960선까지 후퇴···0.5% ↓",0
"유로화에 밀린 달러…환율, 1190원대 초반 등락 전망",0
"""美증시 휴장 속 유럽증시 일제히 반등...韓증시도 긍정적""",0
국내 주식형펀드 3거래일간 3048억원 순유출,0
"오늘 확진자 4000명대 예상…정부, 방역대책 결론 못 내려",0
장 초반 일제히 상승세…英 0.99%↑,0
"반등하다 재급락한 日, ""오미크론 괜찮다"" 선방한 中",0
"오미크론 변이 공포 덮쳤다… 코스피, 2900선 턱걸이",0
"코스피, 오미크론 경계감에 0.9%↓",0
오미크론 공포에도 코스피 2900선 지켜…기관 구원등판,0
"오미크론發 공포 진정…환율, 사흘 만에 약보합",0
990선 하락…오미크론 공포에 12일만에 1000선 깨져,0
"'오미크론'에 놀란 가슴 진정세? 유가 반등, 日 보합",0
"코로나 변이 오미크론 공포심...코스피 2,910선으로 밀려났다",0
오미크론發 패닉셀 덮치나…긴장감 팽배,0
"오미크론 변이 공포에 안전자산 선호…환율, 1200원 테스트하나",0
장 초반 일제히 상승세…英 0.99%↑,0
"반등하다 재급락한 日, ""오미크론 괜찮다"" 선방한 中",0
"오미크론 변이 공포 덮쳤다… 코스피, 2900선 턱걸이",0
"코스피, 오미크론 경계감에 0.9%↓",0
오미크론 공포에도 코스피 2900선 지켜…기관 구원등판,0
"오미크론發 공포 진정…환율, 사흘 만에 약보합",0
990선 하락…오미크론 공포에 12일만에 1000선 깨져,0
"'오미크론'에 놀란 가슴 진정세? 유가 반등, 日 보합",0
"코로나 변이 오미크론 공포심...코스피 2,910선으로 밀려났다",0
오미크론發 패닉셀 덮치나…긴장감 팽배,0
"오미크론 변이 공포에 안전자산 선호…환율, 1200원 테스트하나",0
상승세 출발…英 0.20%↑,0
헝다발 악재 해소됐나…中 증시 경기부양 기대감에 급등,0
'네마녀의 날' 코스피 1%↑ 3030선 턱밑…외인 선물 롤오버,0
"코스피, 7일 연속 상승…리오프닝주 다시 떴다",0
"코스피, 선물·옵션 동시만기일 0.9%↑…3030선 눈앞",0
기관 매수에 1.7% 상승…1022선,0
"국내증시 상승…환율, 사흘째 하락 1170원대 초중반",0
최근 반등했으니? 日 차익실현 매도세,0
"""백신으로 오미크론 대응""…환율, 1170원대 초반 하락 예상",0
오미크론 한시름 덜었지만.. 외인 수급 관건,0
"""석달뒤 오미크론 백신도 나온다"" 美증시 3일째 상승…여행주↑[뉴욕마감](종합)",0
국내 주식형펀드 하루새 2300억원 순유입,0
"화이자 ""부스터샷, 오미크론 무력화""…뉴욕증시, 3일 연속 상승",0
'오미크론 공포' 벗어난 美증시...여행주 동반강세,0
“오미크론 대응 수단 확실히 있다”···S&P 0.31%↑,0
상승세 출발…英 0.20%↑,0
헝다발 악재 해소됐나…中 증시 경기부양 기대감에 급등,0
'네마녀의 날' 코스피 1%↑ 3030선 턱밑…외인 선물 롤오버,0
"코스피, 7일 연속 상승…리오프닝주 다시 떴다",0
"코스피, 선물·옵션 동시만기일 0.9%↑…3030선 눈앞",0
기관 매수에 1.7% 상승…1022선,0
"국내증시 상승…환율, 사흘째 하락 1170원대 초중반",0
최근 반등했으니? 日 차익실현 매도세,0
"""백신으로 오미크론 대응""…환율, 1170원대 초반 하락 예상",0
오미크론 한시름 덜었지만.. 외인 수급 관건,0
"""석달뒤 오미크론 백신도 나온다"" 美증시 3일째 상승…여행주↑[뉴욕마감](종합)",0
국내 주식형펀드 하루새 2300억원 순유입,0
"화이자 ""부스터샷, 오미크론 무력화""…뉴욕증시, 3일 연속 상승",0
'오미크론 공포' 벗어난 美증시...여행주 동반강세,0
“오미크론 대응 수단 확실히 있다”···S&P 0.31%↑,0
"코스피, 3010선 마감…12월 첫 하락",0
11월 미국 CPI 어떻게 나올까…일제히 하락세,0
"美 물가지표 대기, 국내증시 하락…환율, 나흘만에 1180원대",0
코스피 8거래일만에 하락 3010선…美 물가 발표 '촉각',0
"코스피, 외국인 매도에 0.6% 내려…이달 첫 하락",0
외국인·기관 동반 팔자에 1010선 하락,0
"日증시, 美나스닥 영향 하락세",0
"코스피지수, 장 초반 약세...3,000선 언저리까지 밀려",0
"美연준 긴축 힘 받는다…환율, 1180원대 복귀 시도",0
美증시 CPI 경계감에 약세...韓증시도 쉬어가기 전망,0
"관심은 다시 '조기 금리인상', 나스닥 출렁… 테슬라 6%↓ [뉴욕마감](종합)",0
국내 채권형펀드 하루새 1808억원 순유입,0
오늘 역대 최대 확진자 전망…美 나스닥 1.7% '급락',0
'또 인플레' 우려에 하락...전기차 루시드 18%↓,0
"美 증시, 11월 CPI 발표 앞두고 약세···나스닥, 1.71%↓",0
NFT·메타버스에 쏠린 눈…분할재상장 SK스퀘어도 관심,0
"코스피, 3010선 마감…12월 첫 하락",0
11월 미국 CPI 어떻게 나올까…일제히 하락세,0
"美 물가지표 대기, 국내증시 하락…환율, 나흘만에 1180원대",0
코스피 8거래일만에 하락 3010선…美 물가 발표 '촉각',0
"코스피, 외국인 매도에 0.6% 내려…이달 첫 하락",0
외국인·기관 동반 팔자에 1010선 하락,0
"日증시, 美나스닥 영향 하락세",0
"코스피지수, 장 초반 약세...3,000선 언저리까지 밀려",0
"美연준 긴축 힘 받는다…환율, 1180원대 복귀 시도",0
美증시 CPI 경계감에 약세...韓증시도 쉬어가기 전망,0
"관심은 다시 '조기 금리인상', 나스닥 출렁… 테슬라 6%↓ [뉴욕마감](종합)",0
국내 채권형펀드 하루새 1808억원 순유입,0
오늘 역대 최대 확진자 전망…美 나스닥 1.7% '급락',0
'또 인플레' 우려에 하락...전기차 루시드 18%↓,0
"美 증시, 11월 CPI 발표 앞두고 약세···나스닥, 1.71%↓",0
NFT·메타버스에 쏠린 눈…분할재상장 SK스퀘어도 관심,0
"미국발 훈풍에 日증시↑, 중국에선 부양책 기대",0
강보합 출발…英 0.06%↑,0
"코스피, 외인 매도에 하락 마감…3000선은 유지",0
"코스피, 외인 매도 전환에 하락 3001.66…""FOMC 경계감""",0
1180원대 초반 약보합 마감…국내증시 하락에 낙폭 축소,0
롤러코스터 끝에 하락…1000선 ‘사수’,0
"코스피, 외인 '팔자' 전환에 하락…3000선",0
일제히 상승세…中 증시 1%대 ↑,0
"물가난에도 '산타랠리' 기대…환율, 1170원대 후반 전망",0
오미크론보다는 美 FOMC로 몰리는 눈,0
국내 채권형펀드 2거래일간 2066억원 순유입,0
"미국발 훈풍에 日증시↑, 중국에선 부양책 기대",0
강보합 출발…英 0.06%↑,0
"코스피, 외인 매도에 하락 마감…3000선은 유지",0
"코스피, 외인 매도 전환에 하락 3001.66…""FOMC 경계감""",0
1180원대 초반 약보합 마감…국내증시 하락에 낙폭 축소,0
롤러코스터 끝에 하락…1000선 ‘사수’,0
"코스피, 외인 '팔자' 전환에 하락…3000선",0
일제히 상승세…中 증시 1%대 ↑,0
"물가난에도 '산타랠리' 기대…환율, 1170원대 후반 전망",0
오미크론보다는 美 FOMC로 몰리는 눈,0
국내 채권형펀드 2거래일간 2066억원 순유입,0
장 초반 대부분 하락세…유로스톡스50 0.32%↓,0
매파 행보에도 코스피 외인 매수세에 3010선 마감,0
"코스피, '외인 사자' 0.38%↑ 3010선…배당株 상승",0
"日 통화완화 축소, 미중 갈등 우려에 '와르르'",0
나스닥 급락에도…외인 매수에 코스피 3010선 회복,0
1% 미만 하락 '1000선' 유지…유동성 시대 끝?,0
"코스피 상승 전환…환율, 1180원으로 하락",0
미중 갈등 우려에 中 하락세,0
코스피 개인 매도세에 출렁···美증시 하락 부담,0
"주요국 긴축 전환…환율, 하루만에 상승하나",0
"""주요국 긴축정책 불확실성 해소, 산타 랠리 가능할까""",0
'기술주→순환주' 주도권 이동...애플 4%↓[뉴욕마감](종합),0
"뉴욕증시, 기술주 매도세에 하락…뚝 떨어진 기온 곳곳 한파특보",0
국내 채권형펀드 하루만에 232억원 순유출 전환,0
"대형기술주 동반약세 ""소비재 등으로 주도주 이동중""",0
미·영 긴축에 기술주 급락···나스닥 2.47%↓,0
지주사 전환 포스코 관심…'MBN' 올라탄 게임주 찾기 여전,0
장 초반 대부분 하락세…유로스톡스50 0.32%↓,0
매파 행보에도 코스피 외인 매수세에 3010선 마감,0
"코스피, '외인 사자' 0.38%↑ 3010선…배당株 상승",0
"日 통화완화 축소, 미중 갈등 우려에 '와르르'",0
나스닥 급락에도…외인 매수에 코스피 3010선 회복,0
1% 미만 하락 '1000선' 유지…유동성 시대 끝?,0
"코스피 상승 전환…환율, 1180원으로 하락",0
미중 갈등 우려에 中 하락세,0
코스피 개인 매도세에 출렁···美증시 하락 부담,0
"주요국 긴축 전환…환율, 하루만에 상승하나",0
"""주요국 긴축정책 불확실성 해소, 산타 랠리 가능할까""",0
'기술주→순환주' 주도권 이동...애플 4%↓[뉴욕마감](종합),0
"뉴욕증시, 기술주 매도세에 하락…뚝 떨어진 기온 곳곳 한파특보",0
국내 채권형펀드 하루만에 232억원 순유출 전환,0
"대형기술주 동반약세 ""소비재 등으로 주도주 이동중""",0
미·영 긴축에 기술주 급락···나스닥 2.47%↓,0
지주사 전환 포스코 관심…'MBN' 올라탄 게임주 찾기 여전,0
"코스피, 기관·외인 매수세에 3010선…산타 랠리 기대감",0
美 휴장 앞두고 관망세…혼조,0
외인·기관 '사자' 코스피 다시 삼천피…三電 '8만전자',0
"코스피, 기관 매수에 3010선 회복…삼성전자는 '8만전자'",0
외국인·기관 매수세에 1000선 안착,0
"성탄절 연휴 앞두고 환율, 사흘째 하락",0
美산타랠리에 日증시 상승세,0
"'오미크론' 우려 완화 국면...3,020선까지 치고 들어온 코스피",0
'코로나 치료제' 또 승인…원화도 산타랠리 지속 전망,0
"산타 찾아온 美 증시, IT만 오르는 韓",0
"""출구 나갈때 아니다"" 안도감 속 상승...테슬라 5%↑",0
"美증시, 오미크론 넘어 '산타랠리'…文, 박근혜 사면할 듯",0
잦아든 오미크론 우려에 S&P 0.62%↑···사상최고치,0
국내 채권형펀드 5거래일간 약 1조8900억원 순유입,0
올해 마지막 IPO '래몽래인' 검색 쑥…반도체株 관심 여전,0
"코스피, 기관·외인 매수세에 3010선…산타 랠리 기대감",0
美 휴장 앞두고 관망세…혼조,0
외인·기관 '사자' 코스피 다시 삼천피…三電 '8만전자',0
"코스피, 기관 매수에 3010선 회복…삼성전자는 '8만전자'",0
외국인·기관 매수세에 1000선 안착,0
"성탄절 연휴 앞두고 환율, 사흘째 하락",0
美산타랠리에 日증시 상승세,0
"'오미크론' 우려 완화 국면...3,020선까지 치고 들어온 코스피",0
'코로나 치료제' 또 승인…원화도 산타랠리 지속 전망,0
"산타 찾아온 美 증시, IT만 오르는 韓",0
"""출구 나갈때 아니다"" 안도감 속 상승...테슬라 5%↑",0
"美증시, 오미크론 넘어 '산타랠리'…文, 박근혜 사면할 듯",0
잦아든 오미크론 우려에 S&P 0.62%↑···사상최고치,0
국내 채권형펀드 5거래일간 약 1조8900억원 순유입,0
올해 마지막 IPO '래몽래인' 검색 쑥…반도체株 관심 여전,0
장 초반 일제히 상승세…독일 DAX 0.35%↑,0
"마이크론, 5G·메타버스 시장 확대 수혜 기대",0
"기관 순매수에 코스피 3020선 회복, 개인은 21년 만에 최대 3조 매도",0
개인 3조 팔고vs 기관+외인 3조 사고…코스피 3020선 회복,0
"日·中 동반 상승…닛케이, 美 강세에 2만9000선 돌파",0
"코스피, 3020선 회복…개인은 3조 매도",0
